0.00.001.620 I srv  llama_server: initializing ...
0.00.146.780 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.148.994 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.150.475 I srv    load_model: loading model '/home/JetsonOrin/Repositories/llama.cpp/models/Spark-X2.5-4B-Q8_0.gguf'
0.08.974.496 I cmn          init: llama threadpool init, n_threads = 6
0.09.306.627 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.09.374.359 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.09.374.492 I srv  llama_server: model loaded
0.09.374.510 I srv  llama_server: listening on http://127.0.0.1:8080
0.09.374.512 W srv  llama_server: notice: server default port will be changed to :9931 in a future release (ref: https://github.com/ggml-org/llama.cpp/pull/26508)
0.12.445.421 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.12.445.587 I slot launch_slot_: id  0 | task 1 | processing task, is_child = 0
0.15.721.680 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2065, progress = 0.94, t =   3.28 s / 630.34 tokens per second
0.15.897.115 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2193, progress = 1.00, t =   3.45 s / 635.39 tokens per second
0.23.906.854 I slot print_timing: id  0 | task 1 | n_gen =    100, tg =  12.79 t/s, tg_3s =  12.92 t/s
0.26.966.644 I slot print_timing: id  0 | task 1 | n_gen =    139, tg =  12.78 t/s, tg_3s =  12.75 t/s
0.30.029.404 I slot print_timing: id  0 | task 1 | n_gen =    178, tg =  12.77 t/s, tg_3s =  12.73 t/s
0.33.094.033 I slot print_timing: id  0 | task 1 | n_gen =    217, tg =  12.76 t/s, tg_3s =  12.73 t/s
0.36.145.451 I slot print_timing: id  0 | task 1 | n_gen =    256, tg =  12.76 t/s, tg_3s =  12.78 t/s
0.39.197.451 I slot print_timing: id  0 | task 1 | n_gen =    295, tg =  12.76 t/s, tg_3s =  12.78 t/s
0.42.255.630 I slot print_timing: id  0 | task 1 | n_gen =    334, tg =  12.76 t/s, tg_3s =  12.75 t/s
0.45.323.275 I slot print_timing: id  0 | task 1 | n_gen =    373, tg =  12.76 t/s, tg_3s =  12.71 t/s
0.48.398.368 I slot print_timing: id  0 | task 1 | n_gen =    412, tg =  12.75 t/s, tg_3s =  12.68 t/s
0.51.474.989 I slot print_timing: id  0 | task 1 | n_gen =    451, tg =  12.74 t/s, tg_3s =  12.68 t/s
0.54.544.975 I slot print_timing: id  0 | task 1 | n_gen =    490, tg =  12.74 t/s, tg_3s =  12.70 t/s
0.57.614.436 I slot print_timing: id  0 | task 1 | n_gen =    529, tg =  12.74 t/s, tg_3s =  12.71 t/s
1.00.684.055 I slot print_timing: id  0 | task 1 | n_gen =    568, tg =  12.74 t/s, tg_3s =  12.71 t/s
1.03.684.269 I slot print_timing: id  0 | task 1 | n_gen =    606, tg =  12.73 t/s, tg_3s =  12.67 t/s
1.06.701.149 I slot print_timing: id  0 | task 1 | n_gen =    644, tg =  12.72 t/s, tg_3s =  12.60 t/s
1.09.705.143 I slot print_timing: id  0 | task 1 | n_gen =    682, tg =  12.72 t/s, tg_3s =  12.65 t/s
1.12.719.209 I slot print_timing: id  0 | task 1 | n_gen =    720, tg =  12.71 t/s, tg_3s =  12.61 t/s
1.15.731.310 I slot print_timing: id  0 | task 1 | n_gen =    758, tg =  12.71 t/s, tg_3s =  12.62 t/s
1.18.741.700 I slot print_timing: id  0 | task 1 | n_gen =    796, tg =  12.70 t/s, tg_3s =  12.62 t/s
1.21.755.674 I slot print_timing: id  0 | task 1 | n_gen =    834, tg =  12.70 t/s, tg_3s =  12.61 t/s
1.24.773.687 I slot print_timing: id  0 | task 1 | n_gen =    872, tg =  12.70 t/s, tg_3s =  12.59 t/s
1.27.829.801 I slot print_timing: id  0 | task 1 | n_gen =    910, tg =  12.68 t/s, tg_3s =  12.43 t/s
1.30.871.891 I slot print_timing: id  0 | task 1 | n_gen =    948, tg =  12.68 t/s, tg_3s =  12.49 t/s
1.33.922.516 I slot print_timing: id  0 | task 1 | n_gen =    986, tg =  12.67 t/s, tg_3s =  12.46 t/s
1.36.975.883 I slot print_timing: id  0 | task 1 | n_gen =   1024, tg =  12.66 t/s, tg_3s =  12.45 t/s
1.40.021.235 I slot print_timing: id  0 | task 1 | n_gen =   1062, tg =  12.65 t/s, tg_3s =  12.48 t/s
1.43.067.652 I slot print_timing: id  0 | task 1 | n_gen =   1100, tg =  12.65 t/s, tg_3s =  12.47 t/s
1.46.137.841 I slot print_timing: id  0 | task 1 | n_gen =   1138, tg =  12.64 t/s, tg_3s =  12.38 t/s
1.49.189.891 I slot print_timing: id  0 | task 1 | n_gen =   1176, tg =  12.63 t/s, tg_3s =  12.45 t/s
1.52.237.189 I slot print_timing: id  0 | task 1 | n_gen =   1214, tg =  12.63 t/s, tg_3s =  12.47 t/s
1.55.278.448 I slot print_timing: id  0 | task 1 | n_gen =   1252, tg =  12.62 t/s, tg_3s =  12.49 t/s
1.58.323.722 I slot print_timing: id  0 | task 1 | n_gen =   1290, tg =  12.62 t/s, tg_3s =  12.48 t/s
2.01.369.344 I slot print_timing: id  0 | task 1 | n_gen =   1328, tg =  12.61 t/s, tg_3s =  12.48 t/s
2.04.416.174 I slot print_timing: id  0 | task 1 | n_gen =   1366, tg =  12.61 t/s, tg_3s =  12.47 t/s
2.07.477.888 I slot print_timing: id  0 | task 1 | n_gen =   1404, tg =  12.60 t/s, tg_3s =  12.41 t/s
2.10.520.723 I slot print_timing: id  0 | task 1 | n_gen =   1442, tg =  12.60 t/s, tg_3s =  12.49 t/s
2.13.568.231 I slot print_timing: id  0 | task 1 | n_gen =   1480, tg =  12.60 t/s, tg_3s =  12.47 t/s
2.16.620.767 I slot print_timing: id  0 | task 1 | n_gen =   1518, tg =  12.59 t/s, tg_3s =  12.45 t/s
2.19.678.126 I slot print_timing: id  0 | task 1 | n_gen =   1556, tg =  12.59 t/s, tg_3s =  12.43 t/s
2.22.725.484 I slot print_timing: id  0 | task 1 | n_gen =   1594, tg =  12.59 t/s, tg_3s =  12.47 t/s
2.25.784.508 I slot print_timing: id  0 | task 1 | n_gen =   1632, tg =  12.58 t/s, tg_3s =  12.42 t/s
2.28.797.414 I slot print_timing: id  0 | task 1 | n_gen =   1669, tg =  12.58 t/s, tg_3s =  12.28 t/s
2.31.863.616 I slot print_timing: id  0 | task 1 | n_gen =   1707, tg =  12.57 t/s, tg_3s =  12.39 t/s
2.34.928.933 I slot print_timing: id  0 | task 1 | n_gen =   1745, tg =  12.57 t/s, tg_3s =  12.40 t/s
2.37.999.345 I slot print_timing: id  0 | task 1 | n_gen =   1783, tg =  12.56 t/s, tg_3s =  12.38 t/s
2.41.066.661 I slot print_timing: id  0 | task 1 | n_gen =   1821, tg =  12.56 t/s, tg_3s =  12.39 t/s
2.44.133.500 I slot print_timing: id  0 | task 1 | n_gen =   1859, tg =  12.56 t/s, tg_3s =  12.39 t/s
2.47.202.126 I slot print_timing: id  0 | task 1 | n_gen =   1897, tg =  12.55 t/s, tg_3s =  12.38 t/s
2.50.207.061 I slot print_timing: id  0 | task 1 | n_gen =   1934, tg =  12.55 t/s, tg_3s =  12.31 t/s
2.53.280.584 I slot print_timing: id  0 | task 1 | n_gen =   1972, tg =  12.54 t/s, tg_3s =  12.36 t/s
2.56.349.509 I slot print_timing: id  0 | task 1 | n_gen =   2010, tg =  12.54 t/s, tg_3s =  12.38 t/s
