0.00.001.437 I srv  llama_server: initializing ...
0.00.166.895 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.169.165 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.171.797 I srv    load_model: loading model '/home/JetsonOrin/Repositories/llama.cpp/models/Spark-X2.5-4B-Q8_0.gguf'
0.08.772.817 I cmn          init: llama threadpool init, n_threads = 6
0.09.086.198 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.09.152.800 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.09.153.018 I srv  llama_server: model loaded
0.09.153.035 I srv  llama_server: listening on http://127.0.0.1:8080
0.09.153.038 W srv  llama_server: notice: server default port will be changed to :9931 in a future release (ref: https://github.com/ggml-org/llama.cpp/pull/26508)
0.15.303.325 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.15.304.518 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.25.573.862 I slot print_timing: id  0 | task 0 | n_gen =    100, tg =  12.89 t/s, tg_3s =  13.02 t/s
0.27.520.392 I slot print_timing: id  0 | task 0 | prompt eval time =    2588.65 ms /  1436 tokens (    1.80 ms per token,   554.73 tokens per second)
0.27.520.404 I slot print_timing: id  0 | task 0 |        eval time =    9627.13 ms /   125 tokens (   77.64 ms per token,    12.88 tokens per second)
0.27.520.407 I slot print_timing: id  0 | task 0 |       total time =   12215.78 ms /  1561 tokens
0.27.520.417 I slot print_timing: id  0 | task 0 |    graphs reused =        128
0.27.520.772 I slot      release: id  0 | task 0 | stop processing: n_tokens = 1560, truncated = 0
0.27.671.708 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.788 (> 0.100 thold), f_keep = 1.000
0.27.672.290 I slot launch_slot_: id  0 | task 131 | processing task, is_child = 0
0.31.693.877 I slot print_timing: id  0 | task 131 | prompt eval time =     814.96 ms /   420 tokens (    1.94 ms per token,   515.36 tokens per second)
0.31.693.891 I slot print_timing: id  0 | task 131 |        eval time =    3206.55 ms /    42 tokens (   78.21 ms per token,    12.79 tokens per second)
0.31.693.894 I slot print_timing: id  0 | task 131 |       total time =    4021.52 ms /   462 tokens
0.31.693.897 I slot print_timing: id  0 | task 131 |    graphs reused =        168
0.31.694.286 I slot      release: id  0 | task 131 | stop processing: n_tokens = 2021, truncated = 0
0.31.824.289 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.931 (> 0.100 thold), f_keep = 1.000
0.31.824.868 I slot launch_slot_: id  0 | task 176 | processing task, is_child = 0
0.34.905.278 I slot print_timing: id  0 | task 176 | prompt eval time =     410.09 ms /   150 tokens (    2.73 ms per token,   365.77 tokens per second)
0.34.905.306 I slot print_timing: id  0 | task 176 |        eval time =    2670.24 ms /    35 tokens (   78.54 ms per token,    12.73 tokens per second)
0.34.905.309 I slot print_timing: id  0 | task 176 |       total time =    3080.34 ms /   185 tokens
0.34.905.316 I slot print_timing: id  0 | task 176 |    graphs reused =        201
0.34.905.672 I slot      release: id  0 | task 176 | stop processing: n_tokens = 2205, truncated = 0
0.35.481.182 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.806 (> 0.100 thold), f_keep = 1.000
0.35.481.726 I slot launch_slot_: id  0 | task 214 | processing task, is_child = 0
0.44.313.627 I slot print_timing: id  0 | task 214 | n_gen =    100, tg =  12.67 t/s, tg_3s =  12.80 t/s
0.44.392.421 I slot print_timing: id  0 | task 214 | prompt eval time =    1017.32 ms /   530 tokens (    1.92 ms per token,   520.98 tokens per second)
0.44.392.433 I slot print_timing: id  0 | task 214 |        eval time =    7893.31 ms /   101 tokens (   78.93 ms per token,    12.67 tokens per second)
0.44.392.435 I slot print_timing: id  0 | task 214 |       total time =    8910.63 ms /   631 tokens
0.44.392.438 I slot print_timing: id  0 | task 214 |    graphs reused =        300
0.44.392.930 I slot      release: id  0 | task 214 | stop processing: n_tokens = 2835, truncated = 0
0.44.528.577 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.905 (> 0.100 thold), f_keep = 1.000
0.44.529.559 I slot launch_slot_: id  0 | task 318 | processing task, is_child = 0
0.52.998.536 I slot print_timing: id  0 | task 318 | n_gen =    100, tg =  12.64 t/s, tg_3s =  12.77 t/s
0.56.009.214 I slot print_timing: id  0 | task 318 | n_gen =    138, tg =  12.63 t/s, tg_3s =  12.62 t/s
0.59.021.273 I slot print_timing: id  0 | task 318 | n_gen =    176, tg =  12.63 t/s, tg_3s =  12.62 t/s
1.02.045.113 I slot print_timing: id  0 | task 318 | n_gen =    214, tg =  12.62 t/s, tg_3s =  12.57 t/s
1.05.057.799 I slot print_timing: id  0 | task 318 | n_gen =    252, tg =  12.62 t/s, tg_3s =  12.61 t/s
1.08.075.611 I slot print_timing: id  0 | task 318 | n_gen =    290, tg =  12.61 t/s, tg_3s =  12.59 t/s
1.11.090.442 I slot print_timing: id  0 | task 318 | n_gen =    328, tg =  12.61 t/s, tg_3s =  12.60 t/s
1.14.117.805 I slot print_timing: id  0 | task 318 | n_gen =    366, tg =  12.61 t/s, tg_3s =  12.55 t/s
1.17.143.633 I slot print_timing: id  0 | task 318 | n_gen =    404, tg =  12.60 t/s, tg_3s =  12.56 t/s
1.20.167.548 I slot print_timing: id  0 | task 318 | n_gen =    442, tg =  12.60 t/s, tg_3s =  12.57 t/s
1.23.218.360 I slot print_timing: id  0 | task 318 | n_gen =    480, tg =  12.59 t/s, tg_3s =  12.46 t/s
1.26.248.544 I slot print_timing: id  0 | task 318 | n_gen =    518, tg =  12.58 t/s, tg_3s =  12.54 t/s
1.29.289.820 I slot print_timing: id  0 | task 318 | n_gen =    556, tg =  12.58 t/s, tg_3s =  12.49 t/s
1.32.337.105 I slot print_timing: id  0 | task 318 | n_gen =    594, tg =  12.57 t/s, tg_3s =  12.47 t/s
1.35.381.444 I slot print_timing: id  0 | task 318 | n_gen =    632, tg =  12.57 t/s, tg_3s =  12.48 t/s
1.38.433.034 I slot print_timing: id  0 | task 318 | n_gen =    670, tg =  12.56 t/s, tg_3s =  12.45 t/s
1.41.493.482 I slot print_timing: id  0 | task 318 | n_gen =    708, tg =  12.55 t/s, tg_3s =  12.42 t/s
